ID,Code,Name,VariableName,DeviceID,OPCClass,DataClass,ParameterDesc,AnalysisOrder,ActOrder,Reversed,DataAction,ServerId,InternalTime,DataType,DataLength,Protocol,KeyChar,AuxiliaryChar,EditTime,CreatorID,CreateTime,EditorID,Active,PositionID,ValueLeft,ValueRight,ParseFuncID
3358,1020022003,粗磨2量,2003,25,"ns=2;s=/Channel/Parameter/rpa[u1,17]",8,,0,0,0,4,8,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:26",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3359,1020022002,粗磨1量,2002,25,"ns=2;s=/Channel/Parameter/rpa[u1,16]",8,,0,0,0,4,8,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:26",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3360,1020022001,快趋量,2001,25,"ns=2;s=/Channel/Parameter/rpa[u1,15]",8,,0,0,0,4,8,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:26",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3361,1020022000,快进量,2000,25,"ns=2;s=/Channel/Parameter/rpa[u1,14]",8,,0,0,0,4,8,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:26",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3362,1010202052,砂轮序号,2052,20,ns=2;s=/Nck/State/aDbd[480],8,,0,0,0,4,7,0,6,0,OPC,轴旋转参数,,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3363,1010202051,砂轮轴转速,2051,20,"ns=2;s=/Channel/Parameter/rpa[u1,200]",8,,0,0,0,4,7,0,4,0,OPC,轴旋转参数,r/min,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3364,1010202029,进给补偿,2029,20,"ns=2;s=/Channel/Parameter/rpa[u1,35]",8,,0,0,0,4,7,0,4,0,OPC,补偿参数,mm,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3365,1010202028,光磨延时,2028,20,"ns=2;s=/Channel/Parameter/rpa[u1,28]",8,,0,0,0,4,7,0,4,0,OPC,辅助时间,s,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3366,1010202027,粗磨延时,2027,20,"ns=2;s=/Channel/Parameter/rpa[u1,27]",8,,0,0,0,4,7,0,4,0,OPC,辅助时间,s,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3367,1010202026,工件轴转速,2026,20,"ns=2;s=/Channel/Parameter/rpa[u1,72]",8,,0,0,0,4,7,0,4,0,OPC,轴旋转参数,r/min,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3368,1010202025,砂轮线速度,2025,20,"ns=2;s=/Channel/Parameter/rpa[u1,3]",8,,0,0,0,4,7,0,4,0,OPC,轴旋转参数,mm/min,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3369,1010202024,砂轮最小直径,2024,20,"ns=2;s=/Channel/Parameter/rpa[u1,2]",8,,0,0,0,4,7,0,4,0,OPC,轴旋转参数,mm,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3371,1010202022,新砂轮直径,2022,20,"ns=2;s=/Channel/Parameter/rpa[u1,0]",8,,0,0,0,4,7,0,4,0,OPC,轴旋转参数,mm,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3372,1010202020,新砂轮X轴起始加工位,2020,20,"ns=2;s=/Channel/Parameter/rpa[u1,10]",8,,0,0,0,4,7,0,4,0,OPC,修整参数,mm,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3373,1010202019,修整间隔,2019,20,"ns=2;s=/Channel/Parameter/rpa[u1,6]",8,,0,0,0,4,7,0,4,0,OPC,修整参数,个,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3374,1010202018,新砂轮修整量,2018,20,"ns=2;s=/Channel/Parameter/rpa[u1,4]",8,,0,0,0,4,7,0,4,0,OPC,修整参数,mm,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3375,1010202017,修整补偿量,2017,20,"ns=2;s=/Channel/Parameter/rpa[u1,5]",8,,0,0,0,4,7,0,4,0,OPC,修整参数,mm,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3376,1010202016,修整跳进量,2016,20,"ns=2;s=/Channel/Parameter/rpa[u1,8]",8,,0,0,0,4,7,0,4,0,OPC,修整参数,mm,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3377,1010202014,光磨速度,2014,20,"ns=2;s=/Channel/Parameter/rpa[u1,24]",8,,0,0,0,4,7,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3378,1010202013,精磨速度,2013,20,"ns=2;s=/Channel/Parameter/rpa[u1,23]",8,,0,0,0,4,7,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3379,1010202012,粗磨2速度,2012,20,"ns=2;s=/Channel/Parameter/rpa[u1,22]",8,,0,0,0,4,7,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3380,1010202011,粗磨1速度,2011,20,"ns=2;s=/Channel/Parameter/rpa[u1,21]",8,,0,0,0,4,7,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3381,1010202010,快趋速度,2010,20,"ns=2;s=/Channel/Parameter/rpa[u1,20]",8,,0,0,0,4,7,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3382,1010202009,快进速度,2009,20,"ns=2;s=/Channel/Parameter/rpa[u1,74]",8,,0,0,0,4,7,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3383,1010202007,光磨量,2007,20,"ns=2;s=/Channel/Parameter/rpa[u1,19]",8,,0,0,0,4,7,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3384,1010202006,精回跳量,2006,20,"ns=2;s=/Channel/Parameter/rpa[u1,26]",8,,0,0,0,4,7,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3385,1010202005,精磨量,2005,20,"ns=2;s=/Channel/Parameter/rpa[u1,18]",8,,0,0,0,4,7,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:27",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3386,1010202004,粗回跳量,2004,20,"ns=2;s=/Channel/Parameter/rpa[u1,25]",8,,0,0,0,4,7,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:28",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3387,1010202003,粗磨2量,2003,20,"ns=2;s=/Channel/Parameter/rpa[u1,17]",8,,0,0,0,4,7,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:28",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3388,1010202002,粗磨1量,2002,20,"ns=2;s=/Channel/Parameter/rpa[u1,16]",8,,0,0,0,4,7,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:28",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3389,1010202001,快趋量,2001,20,"ns=2;s=/Channel/Parameter/rpa[u1,15]",8,,0,0,0,4,7,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:28",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3390,1010202000,快进量,2000,20,"ns=2;s=/Channel/Parameter/rpa[u1,14]",8,,0,0,0,4,7,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:28",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3391,1010192052,砂轮序号,2052,19,ns=2;s=/Nck/State/aDbd[480],8,,0,0,0,4,6,0,6,0,OPC,轴旋转参数,,"2023-07-15 14:33:28",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3392,1010192051,砂轮轴转速,2051,19,"ns=2;s=/Channel/Parameter/rpa[u1,200]",8,,0,0,0,4,6,0,4,0,OPC,轴旋转参数,r/min,"2023-07-15 14:33:28",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3393,1010192029,进给补偿,2029,19,"ns=2;s=/Channel/Parameter/rpa[u1,35]",8,,0,0,0,4,6,0,4,0,OPC,补偿参数,mm,"2023-07-15 14:33:28",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3394,1010192028,光磨延时,2028,19,"ns=2;s=/Channel/Parameter/rpa[u1,28]",8,,0,0,0,4,6,0,4,0,OPC,辅助时间,s,"2023-07-15 14:33:28",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3395,1010192027,粗磨延时,2027,19,"ns=2;s=/Channel/Parameter/rpa[u1,27]",8,,0,0,0,4,6,0,4,0,OPC,辅助时间,s,"2023-07-15 14:33:28",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3396,1010192026,工件轴转速,2026,19,"ns=2;s=/Channel/Parameter/rpa[u1,72]",8,,0,0,0,4,6,0,4,0,OPC,轴旋转参数,r/min,"2023-07-15 14:33:28",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3397,1010192025,砂轮线速度,2025,19,"ns=2;s=/Channel/Parameter/rpa[u1,3]",8,,0,0,0,4,6,0,4,0,OPC,轴旋转参数,mm/min,"2023-07-15 14:33:28",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3398,1010192024,砂轮最小直径,2024,19,"ns=2;s=/Channel/Parameter/rpa[u1,2]",8,,0,0,0,4,6,0,4,0,OPC,轴旋转参数,mm,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3400,1010192022,新砂轮直径,2022,19,"ns=2;s=/Channel/Parameter/rpa[u1,0]",8,,0,0,0,4,6,0,4,0,OPC,轴旋转参数,mm,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3401,1010192020,新砂轮X轴起始加工位,2020,19,"ns=2;s=/Channel/Parameter/rpa[u1,10]",8,,0,0,0,4,6,0,4,0,OPC,修整参数,mm,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3402,1010192019,修整间隔,2019,19,"ns=2;s=/Channel/Parameter/rpa[u1,6]",8,,0,0,0,4,6,0,4,0,OPC,修整参数,个,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3403,1010192018,新砂轮修整量,2018,19,"ns=2;s=/Channel/Parameter/rpa[u1,4]",8,,0,0,0,4,6,0,4,0,OPC,修整参数,mm,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3404,1010192017,修整补偿量,2017,19,"ns=2;s=/Channel/Parameter/rpa[u1,5]",8,,0,0,0,4,6,0,4,0,OPC,修整参数,mm,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3405,1010192016,修整跳进量,2016,19,"ns=2;s=/Channel/Parameter/rpa[u1,8]",8,,0,0,0,4,6,0,4,0,OPC,修整参数,mm,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3406,1010192014,光磨速度,2014,19,"ns=2;s=/Channel/Parameter/rpa[u1,24]",8,,0,0,0,4,6,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3407,1010192013,精磨速度,2013,19,"ns=2;s=/Channel/Parameter/rpa[u1,23]",8,,0,0,0,4,6,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3408,1010192012,粗磨2速度,2012,19,"ns=2;s=/Channel/Parameter/rpa[u1,22]",8,,0,0,0,4,6,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3409,1010192011,粗磨1速度,2011,19,"ns=2;s=/Channel/Parameter/rpa[u1,21]",8,,0,0,0,4,6,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3410,1010192010,快趋速度,2010,19,"ns=2;s=/Channel/Parameter/rpa[u1,20]",8,,0,0,0,4,6,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3411,1010192009,快进速度,2009,19,"ns=2;s=/Channel/Parameter/rpa[u1,74]",8,,0,0,0,4,6,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3412,1010192007,光磨量,2007,19,"ns=2;s=/Channel/Parameter/rpa[u1,19]",8,,0,0,0,4,6,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3413,1010192006,精回跳量,2006,19,"ns=2;s=/Channel/Parameter/rpa[u1,26]",8,,0,0,0,4,6,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3414,1010192005,精磨量,2005,19,"ns=2;s=/Channel/Parameter/rpa[u1,18]",8,,0,0,0,4,6,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3415,1010192004,粗回跳量,2004,19,"ns=2;s=/Channel/Parameter/rpa[u1,25]",8,,0,0,0,4,6,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3416,1010192003,粗磨2量,2003,19,"ns=2;s=/Channel/Parameter/rpa[u1,17]",8,,0,0,0,4,6,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3417,1010192002,粗磨1量,2002,19,"ns=2;s=/Channel/Parameter/rpa[u1,16]",8,,0,0,0,4,6,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3418,1010192001,快趋量,2001,19,"ns=2;s=/Channel/Parameter/rpa[u1,15]",8,,0,0,0,4,6,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3419,1010192000,快进量,2000,19,"ns=2;s=/Channel/Parameter/rpa[u1,14]",8,,0,0,0,4,6,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:29",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3420,1010172052,砂轮序号,2052,17,ns=2;s=/Nck/State/aDbd[480],8,,0,0,0,4,5,0,6,0,OPC,轴旋转参数,,"2023-07-15 14:33:30",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3421,1010172051,砂轮轴转速,2051,17,"ns=2;s=/Channel/Parameter/rpa[u1,200]",8,,0,0,0,4,5,0,4,0,OPC,轴旋转参数,r/min,"2023-07-15 14:33:30",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3422,1010172029,进给补偿,2029,17,"ns=2;s=/Channel/Parameter/rpa[u1,35]",8,,0,0,0,4,5,0,4,0,OPC,补偿参数,mm,"2023-07-15 14:33:30",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3423,1010172028,光磨延时,2028,17,"ns=2;s=/Channel/Parameter/rpa[u1,28]",8,,0,0,0,4,5,0,4,0,OPC,辅助时间,s,"2023-07-15 14:33:30",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3424,1010172027,粗磨延时,2027,17,"ns=2;s=/Channel/Parameter/rpa[u1,27]",8,,0,0,0,4,5,0,4,0,OPC,辅助时间,s,"2023-07-15 14:33:30",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3425,1010172026,工件轴转速,2026,17,"ns=2;s=/Channel/Parameter/rpa[u1,72]",8,,0,0,0,4,5,0,4,0,OPC,轴旋转参数,r/min,"2023-07-15 14:33:30",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3426,1010172025,砂轮线速度,2025,17,"ns=2;s=/Channel/Parameter/rpa[u1,3]",8,,0,0,0,4,5,0,4,0,OPC,轴旋转参数,mm/min,"2023-07-15 14:33:30",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3427,1010172024,砂轮最小直径,2024,17,"ns=2;s=/Channel/Parameter/rpa[u1,2]",8,,0,0,0,4,5,0,4,0,OPC,轴旋转参数,mm,"2023-07-15 14:33:30",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3429,1010172022,新砂轮直径,2022,17,"ns=2;s=/Channel/Parameter/rpa[u1,0]",8,,0,0,0,4,5,0,4,0,OPC,轴旋转参数,mm,"2023-07-15 14:33:30",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3430,1010172020,新砂轮X轴起始加工位,2020,17,"ns=2;s=/Channel/Parameter/rpa[u1,10]",8,,0,0,0,4,5,0,4,0,OPC,修整参数,mm,"2023-07-15 14:33:30",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3431,1010172019,修整间隔,2019,17,"ns=2;s=/Channel/Parameter/rpa[u1,6]",8,,0,0,0,4,5,0,4,0,OPC,修整参数,个,"2023-07-15 14:33:30",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3432,1010172018,新砂轮修整量,2018,17,"ns=2;s=/Channel/Parameter/rpa[u1,4]",8,,0,0,0,4,5,0,4,0,OPC,修整参数,mm,"2023-07-15 14:33:30",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3433,1010172017,修整补偿量,2017,17,"ns=2;s=/Channel/Parameter/rpa[u1,5]",8,,0,0,0,4,5,0,4,0,OPC,修整参数,mm,"2023-07-15 14:33:30",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3434,1010172016,修整跳进量,2016,17,"ns=2;s=/Channel/Parameter/rpa[u1,8]",8,,0,0,0,4,5,0,4,0,OPC,修整参数,mm,"2023-07-15 14:33:30",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3435,1010172014,光磨速度,2014,17,"ns=2;s=/Channel/Parameter/rpa[u1,24]",8,,0,0,0,4,5,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:30",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3436,1010172013,精磨速度,2013,17,"ns=2;s=/Channel/Parameter/rpa[u1,23]",8,,0,0,0,4,5,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:30",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3437,1010172012,粗磨2速度,2012,17,"ns=2;s=/Channel/Parameter/rpa[u1,22]",8,,0,0,0,4,5,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:31",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3438,1010172011,粗磨1速度,2011,17,"ns=2;s=/Channel/Parameter/rpa[u1,21]",8,,0,0,0,4,5,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:31",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3439,1010172010,快趋速度,2010,17,"ns=2;s=/Channel/Parameter/rpa[u1,20]",8,,0,0,0,4,5,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:31",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3440,1010172009,快进速度,2009,17,"ns=2;s=/Channel/Parameter/rpa[u1,74]",8,,0,0,0,4,5,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:31",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3441,1010172007,光磨量,2007,17,"ns=2;s=/Channel/Parameter/rpa[u1,19]",8,,0,0,0,4,5,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:31",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3442,1010172006,精回跳量,2006,17,"ns=2;s=/Channel/Parameter/rpa[u1,26]",8,,0,0,0,4,5,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:31",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3443,1010172005,精磨量,2005,17,"ns=2;s=/Channel/Parameter/rpa[u1,18]",8,,0,0,0,4,5,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:31",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3444,1010172004,粗回跳量,2004,17,"ns=2;s=/Channel/Parameter/rpa[u1,25]",8,,0,0,0,4,5,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:31",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3445,1010172003,粗磨2量,2003,17,"ns=2;s=/Channel/Parameter/rpa[u1,17]",8,,0,0,0,4,5,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:31",-100,"2023-03-20 10:50:20",-100,1,0,0,0,0
3446,1010172002,粗磨1量,2002,17,"ns=2;s=/Channel/Parameter/rpa[u1,16]",8,,0,0,0,4,5,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:31",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3447,1010172001,快趋量,2001,17,"ns=2;s=/Channel/Parameter/rpa[u1,15]",8,,0,0,0,4,5,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:31",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3448,1010172000,快进量,2000,17,"ns=2;s=/Channel/Parameter/rpa[u1,14]",8,,0,0,0,4,5,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:31",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3449,1010162052,砂轮序号,2052,16,ns=2;s=/Nck/State/aDbd[480],8,,0,0,0,4,4,0,6,0,OPC,轴旋转参数,,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3450,1010162051,砂轮轴转速,2051,16,"ns=2;s=/Channel/Parameter/rpa[u1,200]",8,,0,0,0,4,4,0,4,0,OPC,轴旋转参数,r/min,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3451,1010162029,进给补偿,2029,16,"ns=2;s=/Channel/Parameter/rpa[u1,35]",8,,0,0,0,4,4,0,4,0,OPC,补偿参数,mm,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3452,1010162028,光磨延时,2028,16,"ns=2;s=/Channel/Parameter/rpa[u1,28]",8,,0,0,0,4,4,0,4,0,OPC,辅助时间,s,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3453,1010162027,粗磨延时,2027,16,"ns=2;s=/Channel/Parameter/rpa[u1,27]",8,,0,0,0,4,4,0,4,0,OPC,辅助时间,s,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3454,1010162026,工件轴转速,2026,16,"ns=2;s=/Channel/Parameter/rpa[u1,72]",8,,0,0,0,4,4,0,4,0,OPC,轴旋转参数,r/min,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3455,1010162025,砂轮线速度,2025,16,"ns=2;s=/Channel/Parameter/rpa[u1,3]",8,,0,0,0,4,4,0,4,0,OPC,轴旋转参数,mm/min,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3456,1010162024,砂轮最小直径,2024,16,"ns=2;s=/Channel/Parameter/rpa[u1,2]",8,,0,0,0,4,4,0,4,0,OPC,轴旋转参数,mm,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3458,1010162022,新砂轮直径,2022,16,"ns=2;s=/Channel/Parameter/rpa[u1,0]",8,,0,0,0,4,4,0,4,0,OPC,轴旋转参数,mm,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3459,1010162020,新砂轮X轴起始加工位,2020,16,"ns=2;s=/Channel/Parameter/rpa[u1,10]",8,,0,0,0,4,4,0,4,0,OPC,修整参数,mm,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3460,1010162019,修整间隔,2019,16,"ns=2;s=/Channel/Parameter/rpa[u1,6]",8,,0,0,0,4,4,0,4,0,OPC,修整参数,个,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3461,1010162018,新砂轮修整量,2018,16,"ns=2;s=/Channel/Parameter/rpa[u1,4]",8,,0,0,0,4,4,0,4,0,OPC,修整参数,mm,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3462,1010162017,修整补偿量,2017,16,"ns=2;s=/Channel/Parameter/rpa[u1,5]",8,,0,0,0,4,4,0,4,0,OPC,修整参数,mm,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3463,1010162016,修整跳进量,2016,16,"ns=2;s=/Channel/Parameter/rpa[u1,8]",8,,0,0,0,4,4,0,4,0,OPC,修整参数,mm,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3464,1010162014,光磨速度,2014,16,"ns=2;s=/Channel/Parameter/rpa[u1,24]",8,,0,0,0,4,4,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3465,1010162013,精磨速度,2013,16,"ns=2;s=/Channel/Parameter/rpa[u1,23]",8,,0,0,0,4,4,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3466,1010162012,粗磨2速度,2012,16,"ns=2;s=/Channel/Parameter/rpa[u1,22]",8,,0,0,0,4,4,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3467,1010162011,粗磨1速度,2011,16,"ns=2;s=/Channel/Parameter/rpa[u1,21]",8,,0,0,0,4,4,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3468,1010162010,快趋速度,2010,16,"ns=2;s=/Channel/Parameter/rpa[u1,20]",8,,0,0,0,4,4,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3469,1010162009,快进速度,2009,16,"ns=2;s=/Channel/Parameter/rpa[u1,74]",8,,0,0,0,4,4,0,4,0,OPC,进给参数,mm/min,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3470,1010162007,光磨量,2007,16,"ns=2;s=/Channel/Parameter/rpa[u1,19]",8,,0,0,0,4,4,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3471,1010162006,精回跳量,2006,16,"ns=2;s=/Channel/Parameter/rpa[u1,26]",8,,0,0,0,4,4,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
3472,1010162005,精磨量,2005,16,"ns=2;s=/Channel/Parameter/rpa[u1,18]",8,,0,0,0,4,4,0,4,0,OPC,进给参数,mm,"2023-07-15 14:33:32",-100,"2023-03-20 10:50:21",-100,1,0,0,0,0
